vehicle_id,timestamp,speed,route_id,trip_id,latitude,longitude,trip_headsign
2218,2017-03-16T00:00:34-05:00,17.8816,1,1723912,30.21102,-97.77153,1-Metric/South Congress-SB
2218,2017-03-16T00:02:34-05:00,0.0,1,1723912,30.19892,-97.776596,1-Metric/South Congress-SB
2218,2017-03-16T00:04:34-05:00,12.96416,1,1723912,30.192402,-97.77682,1-Metric/South Congress-SB
2218,2017-03-16T00:06:34-05:00,12.51712,1,1723912,30.192842,-97.76561,1-Metric/South Congress-SB
2218,2017-03-16T00:07:26-05:00,3.57632,1,1723912,30.189514,-97.76779,1-Metric/South Congress-SB
8947,2017-03-16T06:01:53-05:00,5.36448,1,1723919,30.417902,-97.66703,1-Metric/South Congress-SB
8947,2017-03-16T06:03:52-05:00,9.38784,1,1723919,30.422192,-97.6664,1-Metric/South Congress-SB
8947,2017-03-16T06:05:52-05:00,13.85824,1,1723919,30.424694,-97.672386,1-Metric/South Congress-SB
8947,2017-03-16T06:07:52-05:00,8.49376,1,1723919,30.424667,-97.67925,1-Metric/South Congress-SB
8947,2017-03-16T06:09:52-05:00,13.85824,1,1723919,30.423292,-97.68137,1-Metric/South Congress-SB
8947,2017-03-16T06:11:52-05:00,0.0,1,1723919,30.415098,-97.68866,1-Metric/South Congress-SB
8947,2017-03-16T06:13:52-05:00,0.0,1,1723919,30.413475,-97.69053,1-Metric/South Congress-SB
8947,2017-03-16T06:15:52-05:00,1.34112,1,1723919,30.412237,-97.69132,1-Metric/South Congress-SB
8947,2017-03-16T06:16:09-05:00,14.30528,1,1723919,30.411303,-97.69265,1-Metric/South Congress-SB
8947,2017-03-16T06:17:52-05:00,13.85824,1,1723919,30.406738,-97.697495,1-Metric/South Congress-SB
8947,2017-03-16T06:19:52-05:00,0.0,1,1723919,30.400826,-97.70294,1-Metric/South Congress-SB
8947,2017-03-16T06:21:52-05:00,12.07008,1,1723919,30.395435,-97.70636,1-Metric/South Congress-SB
8947,2017-03-16T06:23:51-05:00,0.0,1,1723919,30.391777,-97.70874,1-Metric/South Congress-SB
