vehicle_id,timestamp,speed,route_id,trip_id,latitude,longitude,trip_headsign
8928,2017-04-18T22:31:40-05:00,4.91744,1,1723912,30.417902,-97.66719,1-Metric/South Congress-SB
8928,2017-04-18T22:33:39-05:00,6.7056,1,1723912,30.422,-97.665985,1-Metric/South Congress-SB
8928,2017-04-18T22:35:39-05:00,13.4112,1,1723912,30.425657,-97.674255,1-Metric/South Congress-SB
8928,2017-04-18T22:37:39-05:00,0.0,1,1723912,30.424364,-97.67973,1-Metric/South Congress-SB
8928,2017-04-18T22:39:39-05:00,14.75232,1,1723912,30.416748,-97.68517,1-Metric/South Congress-SB
8928,2017-04-18T22:41:39-05:00,0.0,1,1723912,30.41342,-97.69053,1-Metric/South Congress-SB
8928,2017-04-18T22:43:22-05:00,13.4112,1,1723912,30.411247,-97.69278,1-Metric/South Congress-SB
8928,2017-04-18T22:43:39-05:00,7.59968,1,1723912,30.410917,-97.69515,1-Metric/South Congress-SB
8928,2017-04-18T22:45:39-05:00,11.176,1,1723912,30.404345,-97.69848,1-Metric/South Congress-SB
8928,2017-04-18T22:47:39-05:00,0.0,1,1723912,30.400742,-97.703,1-Metric/South Congress-SB
8928,2017-04-18T22:49:39-05:00,11.62304,1,1723912,30.393456,-97.707726,1-Metric/South Congress-SB
8928,2017-04-18T22:50:14-05:00,11.176,1,1723912,30.390594,-97.709526,1-Metric/South Congress-SB
8928,2017-04-18T22:51:38-05:00,10.28192,1,1723912,30.383692,-97.713646,1-Metric/South Congress-SB
8928,2017-04-18T22:53:38-05:00,11.62304,1,1723912,30.376102,-97.71773,1-Metric/South Congress-SB
8928,2017-04-18T22:55:38-05:00,10.28192,1,1723912,30.37129,-97.71434,1-Metric/South Congress-SB
8928,2017-04-18T22:57:38-05:00,10.28192,1,1723912,30.366533,-97.70434,1-Metric/South Congress-SB
8928,2017-04-18T22:59:38-05:00,2.2352,1,1723912,30.36293,-97.69714,1-Metric/South Congress-SB
8928,2017-04-18T23:01:38-05:00,10.72896,1,1723912,30.35391,-97.70497,1-Metric/South Congress-SB
8928,2017-04-18T23:03:38-05:00,4.02336,1,1723912,30.350197,-97.71298,1-Metric/South Congress-SB
8928,2017-04-18T23:05:38-05:00,0.0,1,1723912,30.350088,-97.712,1-Metric/South Congress-SB
8928,2017-04-18T23:06:15-05:00,2.2352,1,1723912,30.349785,-97.711174,1-Metric/South Congress-SB
8928,2017-04-18T23:07:38-05:00,11.62304,1,1723912,30.345165,-97.71434,1-Metric/South Congress-SB
8928,2017-04-18T23:09:38-05:00,0.0,1,1723912,30.337492,-97.719154,1-Metric/South Congress-SB
8928,2017-04-18T23:11:37-05:00,7.59968,1,1723912,30.332268,-97.72245,1-Metric/South Congress-SB
8928,2017-04-18T23:13:21-05:00,8.04672,1,1723912,30.325888,-97.72647,1-Metric/South Congress-SB
8928,2017-04-18T23:13:37-05:00,8.49376,1,1723912,30.324678,-97.72723,1-Metric/South Congress-SB
8928,2017-04-18T23:15:37-05:00,6.7056,1,1723912,30.320883,-97.72967,1-Metric/South Congress-SB
8928,2017-04-18T23:17:37-05:00,11.176,1,1723912,30.314228,-97.73248,1-Metric/South Congress-SB
8928,2017-04-18T23:18:47-05:00,10.28192,1,1723912,30.30991,-97.73366,1-Metric/South Congress-SB
8928,2017-04-18T23:19:37-05:00,11.176,1,1723912,30.30738,-97.735275,1-Metric/South Congress-SB
8928,2017-04-18T23:21:37-05:00,8.9408,1,1723912,30.300093,-97.73993,1-Metric/South Congress-SB
8928,2017-04-18T23:23:37-05:00,0.0,1,1723912,30.295528,-97.74281,1-Metric/South Congress-SB
8928,2017-04-18T23:25:37-05:00,4.91744,1,1723912,30.290907,-97.741356,1-Metric/South Congress-SB
8928,2017-04-18T23:27:37-05:00,3.57632,1,1723912,30.28681,-97.74167,1-Metric/South Congress-SB
8928,2017-04-18T23:29:37-05:00,5.81152,1,1723912,30.283648,-97.74199,1-Metric/South Congress-SB
8928,2017-04-18T23:31:37-05:00,9.38784,1,1723912,30.277212,-97.74335,1-Metric/South Congress-SB
8928,2017-04-18T23:32:24-05:00,8.9408,1,1723912,30.27394,-97.74452,1-Metric/South Congress-SB
8928,2017-04-18T23:33:36-05:00,0.0,1,1723912,30.271025,-97.7455,1-Metric/South Congress-SB
8928,2017-04-18T23:35:36-05:00,0.0,1,1723912,30.267284,-97.746925,1-Metric/South Congress-SB
8928,2017-04-18T23:37:36-05:00,4.4704,1,1723912,30.26448,-97.74794,1-Metric/South Congress-SB
8928,2017-04-18T23:39:36-05:00,0.0,1,1723912,30.259888,-97.74921,1-Metric/South Congress-SB
8928,2017-04-18T23:41:36-05:00,8.49376,1,1723912,30.25612,-97.74734,1-Metric/South Congress-SB
8928,2017-04-18T23:43:36-05:00,4.91744,1,1723912,30.252298,-97.74873,1-Metric/South Congress-SB
8928,2017-04-18T23:45:36-05:00,0.0,1,1723912,30.248117,-97.75028,1-Metric/South Congress-SB
8928,2017-04-18T23:47:36-05:00,12.07008,1,1723912,30.241133,-97.75272,1-Metric/South Congress-SB
8928,2017-04-18T23:48:49-05:00,11.62304,1,1723912,30.237007,-97.75516,1-Metric/South Congress-SB
8928,2017-04-18T23:49:36-05:00,14.75232,1,1723912,30.231865,-97.758896,1-Metric/South Congress-SB
8928,2017-04-18T23:51:36-05:00,0.0,1,1723912,30.223724,-97.76349,1-Metric/South Congress-SB
