vehicle_id,timestamp,speed,route_id,trip_id,latitude,longitude,trip_headsign
8940,2016-11-25T11:53:40-06:00,7.15264,1,1669591,30.421946,-97.665924,1-Metric/South Congress-SB
8940,2016-11-25T11:57:40-06:00,11.62304,1,1669591,30.41463,-97.689514,1-Metric/South Congress-SB
8940,2016-11-25T12:03:40-06:00,12.07008,1,1669591,30.400055,-97.703354,1-Metric/South Congress-SB
8940,2016-11-25T12:07:40-06:00,0.0,1,1669591,30.391777,-97.70874,1-Metric/South Congress-SB
8940,2016-11-25T12:11:39-06:00,8.49376,1,1669591,30.375168,-97.719475,1-Metric/South Congress-SB
8940,2016-11-25T12:15:39-06:00,9.38784,1,1669591,30.367632,-97.7069,1-Metric/South Congress-SB
8940,2016-11-25T12:19:39-06:00,2.68224,1,1669591,30.362986,-97.69711,1-Metric/South Congress-SB
8940,2016-11-25T12:25:38-06:00,12.07008,1,1669591,30.351572,-97.70814,1-Metric/South Congress-SB
8940,2016-11-25T12:29:38-06:00,11.176,1,1669591,30.340187,-97.717384,1-Metric/South Congress-SB
8940,2016-11-25T12:33:38-06:00,11.62304,1,1669591,30.328554,-97.72476,1-Metric/South Congress-SB
8940,2016-11-25T12:39:38-06:00,3.12928,1,1669591,30.315025,-97.73242,1-Metric/South Congress-SB
8940,2016-11-25T12:43:37-06:00,0.0,1,1669591,30.298332,-97.741005,1-Metric/South Congress-SB
8940,2016-11-25T12:47:37-06:00,0.0,1,1669591,30.29836,-97.740974,1-Metric/South Congress-SB
8940,2016-11-25T12:51:37-06:00,0.0,1,1669591,30.287855,-97.74164,1-Metric/South Congress-SB
8940,2016-11-25T12:57:37-06:00,12.07008,1,1669591,30.277185,-97.74332,1-Metric/South Congress-SB
8940,2016-11-25T13:01:37-06:00,8.04672,1,1669591,30.269072,-97.74632,1-Metric/South Congress-SB
8940,2016-11-25T13:05:36-06:00,0.0,1,1669591,30.258816,-97.748665,1-Metric/South Congress-SB
8940,2016-11-25T13:09:37-06:00,10.72896,1,1669591,30.25194,-97.748856,1-Metric/South Congress-SB
8940,2016-11-25T13:13:36-06:00,7.59968,1,1669591,30.242617,-97.75231,1-Metric/South Congress-SB
8940,2016-11-25T13:19:36-06:00,0.0,1,1669591,30.237997,-97.75433,1-Metric/South Congress-SB
8940,2016-11-25T13:23:35-06:00,5.36448,1,1669591,30.226942,-97.76187,1-Metric/South Congress-SB
8940,2016-11-25T13:27:44-06:00,4.91744,1,1669591,30.223698,-97.766304,1-Metric/South Congress-SB
8940,2016-11-25T13:31:35-06:00,14.75232,1,1669591,30.206482,-97.77403,1-Metric/South Congress-SB
8940,2016-11-25T13:35:35-06:00,7.15264,1,1669591,30.192953,-97.778755,1-Metric/South Congress-SB
8940,2016-11-25T13:41:34-06:00,0.0,1,1669591,30.189514,-97.76776,1-Metric/South Congress-SB
8940,2016-11-25T13:45:34-06:00,0.0,1,1669591,30.189514,-97.76779,1-Metric/South Congress-SB
8940,2016-11-25T13:49:34-06:00,0.0,1,1669591,30.189514,-97.76776,1-Metric/South Congress-SB
8940,2016-11-25T13:53:34-06:00,0.0,1,1669591,30.189487,-97.76776,1-Metric/South Congress-SB
8940,2016-11-25T13:59:33-06:00,0.0,1,1669591,30.189514,-97.76779,1-Metric/South Congress-SB
8940,2016-11-25T14:03:33-06:00,0.0,1,1669591,30.189514,-97.76776,1-Metric/South Congress-SB
2217,2016-11-25T10:34:16-06:00,10.72896,1,1669592,30.423567,-97.66918,1-Metric/South Congress-SB
2217,2016-11-25T10:38:15-06:00,11.176,1,1669592,30.415565,-97.687485,1-Metric/South Congress-SB
2217,2016-11-25T10:42:15-06:00,12.07008,1,1669592,30.409267,-97.69664,1-Metric/South Congress-SB
2217,2016-11-25T10:46:15-06:00,7.15264,1,1669592,30.39472,-97.7069,1-Metric/South Congress-SB
2217,2016-11-25T10:50:15-06:00,0.0,1,1669592,30.388918,-97.71042,1-Metric/South Congress-SB
2217,2016-11-25T10:56:15-06:00,0.0,1,1669592,30.371675,-97.715164,1-Metric/South Congress-SB
2217,2016-11-25T11:00:14-06:00,13.4112,1,1669592,30.364553,-97.70028,1-Metric/South Congress-SB
2217,2016-11-25T11:04:14-06:00,0.0,1,1669592,30.361748,-97.697876,1-Metric/South Congress-SB
2217,2016-11-25T11:10:14-06:00,4.02336,1,1669592,30.34852,-97.71244,1-Metric/South Congress-SB
2217,2016-11-25T11:14:14-06:00,0.0,1,1669592,30.334082,-97.721306,1-Metric/South Congress-SB
2217,2016-11-25T11:18:23-06:00,0.89408,1,1669592,30.326218,-97.72625,1-Metric/South Congress-SB
