vehicle_id,timestamp,speed,route_id,trip_id,latitude,longitude,trip_headsign
2220,2016-02-07T00:02:23-06:00,12.96416,1,1535316,30.23676,-97.75532,
2220,2016-02-07T00:03:13-06:00,0.0,1,1535316,30.232607,-97.758545,
2220,2016-02-07T00:05:13-06:00,0.0,1,1535316,30.22367,-97.76358,
2220,2016-02-07T00:07:13-06:00,0.0,1,1535316,30.223064,-97.76691,
2220,2016-02-07T00:09:13-06:00,2.68224,1,1535316,30.22323,-97.766846,
2220,2016-02-07T00:09:35-06:00,2.68224,1,1535316,30.223724,-97.766495,
2220,2016-02-07T00:11:13-06:00,0.0,1,1535316,30.22147,-97.76507,
2220,2016-02-07T00:13:13-06:00,16.54048,1,1535316,30.211405,-97.77109,
2220,2016-02-07T00:15:12-06:00,13.4112,1,1535316,30.198948,-97.776535,
2220,2016-02-07T00:17:12-06:00,0.44704,1,1535316,30.193228,-97.77885,
2220,2016-02-07T00:19:12-06:00,0.0,1,1535316,30.190697,-97.77109,
2220,2016-02-07T00:21:12-06:00,16.09344,1,1535316,30.191467,-97.76913,
2220,2016-02-07T00:23:14-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:25:12-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:27:12-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:29:12-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:31:12-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:33:12-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:35:11-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:37:11-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:39:11-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:40:03-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:41:16-06:00,0.0,1,1535316,30.189405,-97.76789,
2220,2016-02-07T00:41:52-06:00,0.0,1,1535316,30.18935,-97.76789,
8913,2016-02-07T00:03:10-06:00,5.36448,1,1535351,30.349592,-97.711235,
8913,2016-02-07T00:05:05-06:00,15.6464,1,1535351,30.348795,-97.7113,
8913,2016-02-07T00:07:04-06:00,5.36448,1,1535351,30.357622,-97.70009,
8913,2016-02-07T00:09:04-06:00,0.0,1,1535351,30.362957,-97.69714,
8913,2016-02-07T00:11:04-06:00,0.0,1,1535351,30.363865,-97.6986,
8913,2016-02-07T00:13:04-06:00,10.72896,1,1535351,30.3648,-97.70044,
8913,2016-02-07T00:15:04-06:00,12.96416,1,1535351,30.36997,-97.71197,
8913,2016-02-07T00:17:04-06:00,10.72896,1,1535351,30.374672,-97.719696,
8913,2016-02-07T00:19:04-06:00,11.176,1,1535351,30.381657,-97.71488,
8913,2016-02-07T00:21:04-06:00,0.0,1,1535351,30.391998,-97.70845,
8913,2016-02-07T00:23:04-06:00,0.0,1,1535351,30.39274,-97.70795,
8913,2016-02-07T00:23:31-06:00,12.96416,1,1535351,30.393978,-97.70702,
8913,2016-02-07T00:25:04-06:00,12.07008,1,1535351,30.402365,-97.701546,
8913,2016-02-07T00:27:03-06:00,10.28192,1,1535351,30.410147,-97.69614,
8913,2016-02-07T00:29:03-06:00,8.04672,1,1535351,30.413145,-97.69059,
8913,2016-02-07T00:29:56-06:00,12.51712,1,1535351,30.41474,-97.68907,
8913,2016-02-07T00:31:03-06:00,12.96416,1,1535351,30.42233,-97.68252,
8913,2016-02-07T00:33:03-06:00,6.7056,1,1535351,30.424503,-97.67226,
8913,2016-02-07T00:35:03-06:00,5.36448,1,1535351,30.421616,-97.665955,
8913,2016-02-07T00:36:12-06:00,7.15264,1,1535351,30.41837,-97.66843,
8913,2016-02-07T00:37:03-06:00,4.91744,1,1535351,30.418232,-97.66944,
8913,2016-02-07T00:39:03-06:00,0.0,1,1535351,30.418068,-97.66947,
8913,2016-02-07T00:41:03-06:00,0.0,1,1535351,30.418068,-97.66947,
8947,2016-02-07T14:05:55-06:00,4.02336,1,1535360,30.418232,-97.667885,
8947,2016-02-07T14:06:37-06:00,4.91744,1,1535360,30.41793,-97.6665,
8947,2016-02-07T14:08:37-06:00,0.0,1,1535360,30.422577,-97.66719,
8947,2016-02-07T14:10:37-06:00,0.44704,1,1535360,30.424255,-97.67099,
8947,2016-02-07T14:12:36-06:00,8.9408,1,1535360,30.42387,-97.68046,
8947,2016-02-07T14:14:36-06:00,9.38784,1,1535360,30.4165,-97.68543,
8947,2016-02-07T14:16:36-06:00,0.0,1,1535360,30.412266,-97.69135,
8947,2016-02-07T14:18:36-06:00,0.0,1,1535360,30.412266,-97.69135,
8947,2016-02-07T14:19:40-06:00,8.9408,1,1535360,30.41144,-97.69224,
8947,2016-02-07T14:20:36-06:00,0.0,1,1535360,30.41078,-97.695435,
8947,2016-02-07T14:22:36-06:00,9.83488,1,1535360,30.405472,-97.697876,
8947,2016-02-07T14:24:36-06:00,7.59968,1,1535360,30.400604,-97.70307,
8947,2016-02-07T14:26:36-06:00,0.89408,1,1535360,30.394857,-97.70677,
8947,2016-02-07T14:28:36-06:00,13.4112,1,1535360,30.390457,-97.709496,
8947,2016-02-07T14:30:35-06:00,4.91744,1,1535360,30.386332,-97.71181,
8947,2016-02-07T14:32:35-06:00,6.7056,1,1535360,30.38064,-97.71602,
8947,2016-02-07T14:34:36-06:00,2.2352,1,1535360,30.373077,-97.71811,
8947,2016-02-07T14:36:35-06:00,7.59968,1,1535360,30.36942,-97.71105,
8947,2016-02-07T14:38:35-06:00,12.51712,1,1535360,30.366726,-97.70471,
8947,2016-02-07T14:40:35-06:00,0.0,1,1535360,30.363754,-97.69857,
8947,2016-02-07T14:41:42-06:00,5.81152,1,1535360,30.363178,-97.697334,
8947,2016-02-07T14:42:35-06:00,0.0,1,1535360,30.36315,-97.69721,
8947,2016-02-07T14:44:35-06:00,14.75232,1,1535360,30.356688,-97.70126,
8947,2016-02-07T14:46:35-06:00,13.85824,1,1535360,30.350693,-97.709404,
8947,2016-02-07T14:48:36-06:00,0.0,1,1535360,30.349758,-97.711174,
8947,2016-02-07T14:50:34-06:00,0.0,1,1535360,30.34313,-97.71561,
8947,2016-02-07T14:52:34-06:00,0.0,1,1535360,30.339527,-97.71789,
8947,2016-02-07T14:54:34-06:00,9.83488,1,1535360,30.335842,-97.72017,
8947,2016-02-07T14:56:34-06:00,11.62304,1,1535360,30.32476,-97.727135,
8947,2016-02-07T14:58:34-06:00,9.38784,1,1535360,30.321102,-97.72948,
8947,2016-02-07T15:00:34-06:00,0.0,1,1535360,30.31453,-97.73252,
8947,2016-02-07T15:01:58-06:00,10.72896,1,1535360,30.309828,-97.73366,
8947,2016-02-07T15:02:34-06:00,6.7056,1,1535360,30.306774,-97.73566,
8947,2016-02-07T15:04:34-06:00,0.0,1,1535360,30.302898,-97.73809,
8947,2016-02-07T15:06:33-06:00,7.15264,1,1535360,30.296957,-97.74189,
8947,2016-02-07T15:08:33-06:00,6.25856,1,1535360,30.292805,-97.74158,
8947,2016-02-07T15:10:33-06:00,7.15264,1,1535360,30.287277,-97.74161,
8947,2016-02-07T15:12:33-06:00,9.83488,1,1535360,30.28472,-97.74186,
8947,2016-02-07T15:14:33-06:00,0.0,1,1535360,30.28186,-97.74205,
8947,2016-02-07T15:16:33-06:00,10.28192,1,1535360,30.275837,-97.74386,
8947,2016-02-07T15:17:38-06:00,12.07008,1,1535360,30.273857,-97.74458,
8947,2016-02-07T15:18:33-06:00,0.0,1,1535360,30.271437,-97.74544,
8947,2016-02-07T15:20:33-06:00,0.0,1,1535360,30.268274,-97.746544,
8947,2016-02-07T15:22:33-06:00,6.25856,1,1535360,30.267065,-97.747055,
8947,2016-02-07T15:24:32-06:00,5.81152,1,1535360,30.259062,-97.74889,
8947,2016-02-07T15:26:32-06:00,0.0,1,1535360,30.258787,-97.748634,
8947,2016-02-07T15:28:32-06:00,0.0,1,1535360,30.25238,-97.748764,
8947,2016-02-07T15:30:32-06:00,0.0,1,1535360,30.248117,-97.75031,
8947,2016-02-07T15:32:32-06:00,0.0,1,1535360,30.24303,-97.75221,
8947,2016-02-07T15:34:32-06:00,2.2352,1,1535360,30.238026,-97.75437,
8947,2016-02-07T15:35:27-06:00,13.85824,1,1535360,30.236706,-97.75545,
8947,2016-02-07T15:36:32-06:00,12.51712,1,1535360,30.234093,-97.75744,
8947,2016-02-07T15:38:32-06:00,9.83488,1,1535360,30.224632,-97.76305,
8947,2016-02-07T15:40:33-06:00,8.04672,1,1535360,30.221607,-97.76526,
8947,2016-02-07T15:41:19-06:00,0.0,1,1535360,30.22312,-97.76691,
8947,2016-02-07T15:41:20-06:00,0.0,1,1535360,30.22312,-97.76691,
8947,2016-02-07T15:42:33-06:00,0.0,1,1535360,30.223148,-97.76691,
