vehicle_id,timestamp,speed,route_id,trip_id,latitude,longitude,trip_headsign
2205,2016-11-27T00:01:44-06:00,0.0,1,1669610,30.237997,-97.7544,1-Metric/South Congress-SB
2205,2016-11-27T00:05:44-06:00,12.07008,1,1669610,30.227905,-97.76121,1-Metric/South Congress-SB
2205,2016-11-27T00:09:44-06:00,0.0,1,1669610,30.223064,-97.76691,1-Metric/South Congress-SB
2205,2016-11-27T00:15:44-06:00,4.4704,1,1669610,30.205025,-97.77486,1-Metric/South Congress-SB
2205,2016-11-27T00:19:43-06:00,0.0,1,1669610,30.19067,-97.77112,1-Metric/South Congress-SB
2205,2016-11-27T00:23:43-06:00,0.0,1,1669610,30.18946,-97.76786,1-Metric/South Congress-SB
2205,2016-11-27T00:27:43-06:00,0.0,1,1669610,30.18946,-97.76786,1-Metric/South Congress-SB
2205,2016-11-27T00:31:43-06:00,0.0,1,1669610,30.18946,-97.76786,1-Metric/South Congress-SB
2205,2016-11-27T00:35:43-06:00,0.0,1,1669610,30.18946,-97.76786,1-Metric/South Congress-SB
2055,2016-11-27T00:00:50-06:00,0.0,1,1669639,30.34808,-97.71225,1-Metric/South Congress-NB
2055,2016-11-27T00:04:50-06:00,2.68224,1,1669639,30.347557,-97.71206,1-Metric/South Congress-NB
2055,2016-11-27T00:08:49-06:00,9.38784,1,1669639,30.363316,-97.697365,1-Metric/South Congress-NB
2055,2016-11-27T00:14:49-06:00,13.4112,1,1669639,30.368046,-97.707565,1-Metric/South Congress-NB
2055,2016-11-27T00:18:49-06:00,14.75232,1,1669639,30.381987,-97.7145,1-Metric/South Congress-NB
2055,2016-11-27T00:23:18-06:00,15.6464,1,1669639,30.39406,-97.70696,1-Metric/South Congress-NB
2055,2016-11-27T00:28:48-06:00,0.0,1,1669639,30.41375,-97.69015,1-Metric/South Congress-NB
2055,2016-11-27T00:32:48-06:00,7.15264,1,1669639,30.426592,-97.67644,1-Metric/South Congress-NB
8930,2016-11-27T14:09:12-06:00,0.0,1,1669661,30.424173,-97.67083,1-Metric/South Congress-SB
8930,2016-11-27T14:13:12-06:00,6.25856,1,1669661,30.422522,-97.68242,1-Metric/South Congress-SB
