vehicle_id,timestamp,speed,route_id,trip_id,latitude,longitude,trip_headsign
8930,2016-08-02T22:46:44-05:00,11.176,1,1593729,30.396288,-97.705795,1-Metric/South Congress-SB
8854,2016-08-02T22:47:07-05:00,5.81152,1,1593730,30.279028,-97.74262,1-Metric/South Congress-SB
2103,2016-08-02T22:46:50-05:00,0.0,1,1593740,30.418343,-97.66912,1-Metric/South Congress-SB
8901,2016-08-02T22:46:44-05:00,0.0,1,1593754,30.189432,-97.76786,1-Metric/South Congress-NB
8917,2016-08-02T22:46:24-05:00,8.9408,1,1593790,30.34786,-97.71184,1-Metric/South Congress-NB
2214,2016-08-02T22:46:22-05:00,0.89408,1,1593792,30.25689,-97.746956,1-Metric/South Congress-NB
2220,2016-08-02T22:46:39-05:00,10.28192,10,1594124,30.334578,-97.71659,10-South 1st/Red River-SB
2207,2016-08-02T22:47:40-05:00,7.59968,10,1594125,30.225044,-97.770454,10-South 1st/Red River-SB
2212,2016-08-02T22:46:20-05:00,0.0,10,1594127,30.31409,-97.71995,10-South 1st/Red River-SB
2207,2016-08-02T22:47:40-05:00,7.59968,10,1594160,30.225044,-97.770454,10-South 1st/Red River-NB
8918,2016-08-02T22:47:24-05:00,12.51712,10,1594161,30.243086,-97.75858,10-South 1st/Red River-NB
2212,2016-08-02T22:46:20-05:00,0.0,10,1594162,30.31409,-97.71995,10-South 1st/Red River-NB
2352,2016-08-02T22:46:17-05:00,8.04672,100,1594514,30.282547,-97.73141,100-Airport Flyer-IB
2307,2016-08-02T22:47:57-05:00,0.0,100,1594515,30.218967,-97.69151,100-Airport Flyer-IB
2306,2016-08-02T22:46:56-05:00,9.83488,100,1594519,30.247787,-97.73429,100-Airport Flyer-IB
2352,2016-08-02T22:46:17-05:00,8.04672,100,1594589,30.282547,-97.73141,100-Airport Flyer-OB
2307,2016-08-02T22:47:57-05:00,0.0,100,1594590,30.218967,-97.69151,100-Airport Flyer-OB
2406,2016-08-02T22:47:19-05:00,0.0,18,1595897,30.285187,-97.68134,18-Martin Luther King-EB
2351,2016-08-02T22:47:13-05:00,5.81152,18,1595900,30.2834,-97.776505,18-Martin Luther King-EB
2406,2016-08-02T22:47:19-05:00,0.0,18,1595920,30.285187,-97.68134,18-Martin Luther King-WB
2562,2016-08-02T22:46:32-05:00,10.72896,19,1596207,30.311478,-97.75215,19-Bull Creek-NB
2101,2016-08-02T22:46:48-05:00,0.0,2,1596408,30.271877,-97.69103,2-Rosewood-WB
2101,2016-08-02T22:46:48-05:00,0.0,2,1596452,30.271877,-97.69103,2-Rosewood-EB
8903,2016-08-02T22:46:49-05:00,0.0,20,1596810,30.235935,-97.70497,20-Manor Rd/Riverside-NB
2067,2016-08-02T22:46:45-05:00,8.04672,20,1596822,30.28769,-97.72815,20-Manor Rd/Riverside-NB
8913,2016-08-02T22:47:40-05:00,0.0,20,1596881,30.303915,-97.66257,20-Manor Rd/Riverside-SB
2225,2016-08-02T22:47:48-05:00,17.8816,20,1596885,30.289642,-97.69091,20-Manor Rd/Riverside-SB
8915,2016-08-02T22:47:12-05:00,12.96416,20,1596901,30.235605,-97.72479,20-Manor Rd/Riverside-SB
2353,2016-08-02T22:47:15-05:00,8.04672,21,1597538,30.272923,-97.75773,21-Exposition
2413,2016-08-02T22:47:30-05:00,0.0,22,1597736,30.268082,-97.746895,22-Chicon
2380,2016-08-02T22:48:02-05:00,13.85824,238,1598234,30.204668,-97.81682,238-Westgate-SB
2380,2016-08-02T22:48:02-05:00,13.85824,238,1598235,30.204668,-97.81682,238-Westgate-SB
2380,2016-08-02T22:48:02-05:00,13.85824,238,1598248,30.204668,-97.81682,238-Westgate-NB
2521,2016-08-02T22:46:32-05:00,6.7056,240,1598460,30.37107,-97.709465,240-Rutland-NB
2558,2016-08-02T22:47:52-05:00,8.49376,240,1598461,30.403328,-97.71004,240-Rutland-NB
2558,2016-08-02T22:47:52-05:00,8.49376,240,1598484,30.403328,-97.71004,240-Rutland-SB
2521,2016-08-02T22:46:32-05:00,6.7056,240,1598485,30.37107,-97.709465,240-Rutland-SB
6026,2016-08-02T22:48:05-05:00,5.36448,243,1598707,30.439682,-97.70113,243-Wells Branch-EB
8928,2016-08-02T22:47:06-05:00,0.0,275,1598994,30.363646,-97.6968,275-North Lamar-SB
8904,2016-08-02T22:48:01-05:00,9.83488,275,1598995,30.408003,-97.67593,275-North Lamar-SB
8928,2016-08-02T22:47:06-05:00,0.0,275,1598996,30.363646,-97.6968,275-North Lamar-SB
8904,2016-08-02T22:48:01-05:00,9.83488,275,1599019,30.408003,-97.67593,275-North Lamar-NB
8928,2016-08-02T22:47:06-05:00,0.0,275,1599020,30.363646,-97.6968,275-North Lamar-NB
8904,2016-08-02T22:48:01-05:00,9.83488,275,1599021,30.408003,-97.67593,275-North Lamar-NB
8940,2016-08-02T22:46:57-05:00,12.96416,3,1599383,30.394554,-97.73011,3-Burnet/Manchaca-SB
2056,2016-08-02T22:47:53-05:00,0.0,3,1599384,30.393318,-97.74348,3-Burnet/Manchaca-SB
8941,2016-08-02T22:47:57-05:00,4.4704,3,1599385,30.28373,-97.74192,3-Burnet/Manchaca-SB
2204,2016-08-02T22:48:04-05:00,16.09344,3,1599386,30.18165,-97.81909,3-Burnet/Manchaca-SB
2204,2016-08-02T22:48:04-05:00,16.09344,3,1599397,30.18165,-97.81909,3-Burnet/Manchaca-NB
8934,2016-08-02T22:46:48-05:00,0.0,3,1599398,30.17406,-97.806366,3-Burnet/Manchaca-NB
2215,2016-08-02T22:47:45-05:00,8.04672,3,1599399,30.27328,-97.74348,3-Burnet/Manchaca-NB
8940,2016-08-02T22:46:57-05:00,12.96416,3,1599400,30.394554,-97.73011,3-Burnet/Manchaca-NB
2360,2016-08-02T22:46:35-05:00,0.0,30,1599721,30.258402,-97.75031,30-Barton Creek Sq-NB
8840,2016-08-02T22:46:09-05:00,0.0,300,1600033,30.350115,-97.71181,300-Govalle-SB
8947,2016-08-02T22:46:07-05:00,1.34112,300,1600034,30.258017,-97.71048,300-Govalle-SB
8916,2016-08-02T22:46:36-05:00,8.9408,300,1600040,30.306444,-97.68533,300-Govalle-SB
2061,2016-08-02T22:47:14-05:00,0.0,300,1600060,30.221525,-97.76507,300-Govalle-NB
8909,2016-08-02T22:47:05-05:00,0.44704,300,1600074,30.333477,-97.70573,300-Govalle-NB
8947,2016-08-02T22:46:07-05:00,1.34112,300,1600117,30.258017,-97.71048,300-Govalle-NB
