vehicle_id,timestamp,speed,route_id,trip_id,latitude,longitude,trip_headsign
2221,2016-05-30T13:04:53-05:00,8.49376,1,1578939,30.344257,-97.71463,1-Metric/South Congress-SB
2221,2016-05-30T13:06:53-05:00,1.78816,1,1578939,30.350088,-97.71216,1-Metric/South Congress-SB
2221,2016-05-30T13:08:53-05:00,0.0,1,1578939,30.350088,-97.71213,1-Metric/South Congress-SB
2221,2016-05-30T13:10:53-05:00,0.0,1,1578939,30.350088,-97.71213,1-Metric/South Congress-SB
2221,2016-05-30T13:11:15-05:00,0.89408,1,1578939,30.34973,-97.711205,1-Metric/South Congress-SB
2221,2016-05-30T13:12:53-05:00,8.04672,1,1578939,30.34731,-97.71219,1-Metric/South Congress-SB
2221,2016-05-30T13:14:53-05:00,12.07008,1,1578939,30.35248,-97.70668,1-Metric/South Congress-SB
2221,2016-05-30T13:16:53-05:00,8.04672,1,1578939,30.358227,-97.69968,1-Metric/South Congress-SB
2221,2016-05-30T13:18:53-05:00,0.0,1,1578939,30.362848,-97.69714,1-Metric/South Congress-SB
2221,2016-05-30T13:20:53-05:00,2.68224,1,1578939,30.363838,-97.69835,1-Metric/South Congress-SB
2221,2016-05-30T13:21:47-05:00,10.72896,1,1578939,30.364498,-97.69984,1-Metric/South Congress-SB
2221,2016-05-30T13:22:52-05:00,11.62304,1,1578939,30.366945,-97.70516,1-Metric/South Congress-SB
2221,2016-05-30T13:24:52-05:00,9.83488,1,1578939,30.369503,-97.71101,1-Metric/South Congress-SB
2221,2016-05-30T13:26:52-05:00,0.0,1,1578939,30.373325,-97.71833,1-Metric/South Congress-SB
2221,2016-05-30T13:28:52-05:00,0.0,1,1578939,30.38042,-97.71602,1-Metric/South Congress-SB
2221,2016-05-30T13:30:52-05:00,12.51712,1,1578939,30.38449,-97.71288,1-Metric/South Congress-SB
2221,2016-05-30T13:32:52-05:00,4.91744,1,1578939,30.38922,-97.71007,1-Metric/South Congress-SB
2221,2016-05-30T13:34:52-05:00,0.0,1,1578939,30.39208,-97.70839,1-Metric/South Congress-SB
2221,2016-05-30T13:36:52-05:00,12.07008,1,1578939,30.395765,-97.70576,1-Metric/South Congress-SB
2221,2016-05-30T13:38:52-05:00,3.12928,1,1578939,30.401155,-97.7025,1-Metric/South Congress-SB
2221,2016-05-30T13:40:52-05:00,9.83488,1,1578939,30.408663,-97.6968,1-Metric/South Congress-SB
2221,2016-05-30T13:42:51-05:00,10.28192,1,1578939,30.412704,-97.69084,1-Metric/South Congress-SB
2221,2016-05-30T13:44:51-05:00,6.25856,1,1578939,30.413118,-97.69059,1-Metric/South Congress-SB
2221,2016-05-30T13:45:14-05:00,15.19936,1,1578939,30.414932,-97.68869,1-Metric/South Congress-SB
2221,2016-05-30T13:46:51-05:00,15.6464,1,1578939,30.42453,-97.67916,1-Metric/South Congress-SB
2221,2016-05-30T13:48:51-05:00,0.0,1,1578939,30.42442,-97.672195,1-Metric/South Congress-SB
2221,2016-05-30T13:50:51-05:00,11.176,1,1578939,30.42211,-97.66687,1-Metric/South Congress-SB
2221,2016-05-30T13:52:10-05:00,6.25856,1,1578939,30.41826,-97.6676,1-Metric/South Congress-SB
